,employeeIdentifier,employeeExternalId,employeeId
0,1008100023,102e48978d4b10000f1357a57d960000,6160
1,1008100023,102e48978d4b10000f1357a57d960000,6160
2,1008100023,102e48978d4b10000f1357a57d960000,6160
3,1008100023,102e48978d4b10000f1357a57d960000,6160
4,1008100023,102e48978d4b10000f1357a57d960000,6160
5,1008100023,102e48978d4b10000f1357a57d960000,6160
6,1008100023,102e48978d4b10000f1357a57d960000,6160
7,1008100023,102e48978d4b10000f1357a57d960000,6160
8,1008100023,102e48978d4b10000f1357a57d960000,6160
9,1008100023,102e48978d4b10000f1357a57d960000,6160
10,1008100057,102e48978d4b10001054dedb43f90000,6312
11,1008100057,102e48978d4b10001054dedb43f90000,6312
12,1008100057,102e48978d4b10001054dedb43f90000,6312
13,1008100057,102e48978d4b10001054dedb43f90000,6312
14,1008100057,102e48978d4b10001054dedb43f90000,6312
15,1008100057,102e48978d4b10001054dedb43f90000,6312
16,1008100057,102e48978d4b10001054dedb43f90000,6312
17,1008100057,102e48978d4b10001054dedb43f90000,6312
18,1008100057,102e48978d4b10001054dedb43f90000,6312
19,1008100057,102e48978d4b10001054dedb43f90000,6312
20,1008200013,102e48978d4b10000ed48907662f0000,6131
21,1008200013,102e48978d4b10000ed48907662f0000,6131
22,1008200013,102e48978d4b10000ed48907662f0000,6131
23,1008200013,102e48978d4b10000ed48907662f0000,6131
24,1008200013,102e48978d4b10000ed48907662f0000,6131
25,1008200013,102e48978d4b10000ed48907662f0000,6131
26,1008200013,102e48978d4b10000ed48907662f0000,6131
27,1008200013,102e48978d4b10000ed48907662f0000,6131
28,1008200013,102e48978d4b10000ed48907662f0000,6131
29,1008200013,102e48978d4b10000ed48907662f0000,6131
30,1008300003,102e48978d4b10000e70f3ce64300000,6086
31,1008300003,102e48978d4b10000e70f3ce64300000,6086
32,1008300003,102e48978d4b10000e70f3ce64300000,6086
33,1008300003,102e48978d4b10000e70f3ce64300000,6086
34,1008300003,102e48978d4b10000e70f3ce64300000,6086
35,1008300003,102e48978d4b10000e70f3ce64300000,6086
36,1008300003,102e48978d4b10000e70f3ce64300000,6086
37,1008300003,102e48978d4b10000e70f3ce64300000,6086
38,1008300003,102e48978d4b10000e70f3ce64300000,6086
39,1008300003,102e48978d4b10000e70f3ce64300000,6086
40,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
41,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
42,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
43,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
44,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
45,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
46,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
47,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
48,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
49,1008300007,102e48978d4b10000e9a68bdf49a0000,6102
50,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
51,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
52,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
53,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
54,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
55,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
56,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
57,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
58,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
59,1008300017,102e48978d4b10000ef14c5ac0d20000,6142
60,1008300019,102e48978d4b10000f0551f683910000,6152
61,1008300019,102e48978d4b10000f0551f683910000,6152
62,1008300019,102e48978d4b10000f0551f683910000,6152
63,1008300019,102e48978d4b10000f0551f683910000,6152
64,1008300019,102e48978d4b10000f0551f683910000,6152
65,1008300019,102e48978d4b10000f0551f683910000,6152
66,1008300019,102e48978d4b10000f0551f683910000,6152
67,1008300019,102e48978d4b10000f0551f683910000,6152
68,1008300019,102e48978d4b10000f0551f683910000,6152
69,1008300019,102e48978d4b10000f0551f683910000,6152
70,1008300027,102e48978d4b10000f54b51d6d330000,6191
71,1008300027,102e48978d4b10000f54b51d6d330000,6191
72,1008300027,102e48978d4b10000f54b51d6d330000,6191
73,1008300027,102e48978d4b10000f54b51d6d330000,6191
74,1008300027,102e48978d4b10000f54b51d6d330000,6191
75,1008300027,102e48978d4b10000f54b51d6d330000,6191
76,1008300027,102e48978d4b10000f54b51d6d330000,6191
77,1008300027,102e48978d4b10000f54b51d6d330000,6191
78,1008300027,102e48978d4b10000f54b51d6d330000,6191
79,1008300027,102e48978d4b10000f54b51d6d330000,6191
80,1008400011,102e48978d4b10000eb60810c66c0000,6116
81,1008400011,102e48978d4b10000eb60810c66c0000,6116
82,1008400011,102e48978d4b10000eb60810c66c0000,6116
83,1008400011,102e48978d4b10000eb60810c66c0000,6116
84,1008400011,102e48978d4b10000eb60810c66c0000,6116
85,1008400011,102e48978d4b10000eb60810c66c0000,6116
86,1008400011,102e48978d4b10000eb60810c66c0000,6116
87,1008400011,102e48978d4b10000eb60810c66c0000,6116
88,1008400011,102e48978d4b10000eb60810c66c0000,6116
89,1008400011,102e48978d4b10000eb60810c66c0000,6116
90,1008400017,102e48978d4b10000ef392fd68b30000,6145
91,1008400017,102e48978d4b10000ef392fd68b30000,6145
92,1008400017,102e48978d4b10000ef392fd68b30000,6145
93,1008400017,102e48978d4b10000ef392fd68b30000,6145
94,1008400017,102e48978d4b10000ef392fd68b30000,6145
95,1008400017,102e48978d4b10000ef392fd68b30000,6145
96,1008400017,102e48978d4b10000ef392fd68b30000,6145
97,1008400017,102e48978d4b10000ef392fd68b30000,6145
98,1008400017,102e48978d4b10000ef392fd68b30000,6145
99,1008400017,102e48978d4b10000ef392fd68b30000,6145
100,1008400020,102e48978d4b10000f13184c8bab0000,6159
101,1008400020,102e48978d4b10000f13184c8bab0000,6159
102,1008400020,102e48978d4b10000f13184c8bab0000,6159
103,1008400020,102e48978d4b10000f13184c8bab0000,6159
104,1008400020,102e48978d4b10000f13184c8bab0000,6159
105,1008400020,102e48978d4b10000f13184c8bab0000,6159
106,1008400020,102e48978d4b10000f13184c8bab0000,6159
107,1008400020,102e48978d4b10000f13184c8bab0000,6159
108,1008400020,102e48978d4b10000f13184c8bab0000,6159
109,1008400020,102e48978d4b10000f13184c8bab0000,6159
110,1008400023,102e48978d4b10000f30ede5d6090000,6173
111,1008400023,102e48978d4b10000f30ede5d6090000,6173
112,1008400023,102e48978d4b10000f30ede5d6090000,6173
113,1008400023,102e48978d4b10000f30ede5d6090000,6173
114,1008400023,102e48978d4b10000f30ede5d6090000,6173
115,1008400023,102e48978d4b10000f30ede5d6090000,6173
116,1008400023,102e48978d4b10000f30ede5d6090000,6173
117,1008400023,102e48978d4b10000f30ede5d6090000,6173
118,1008400023,102e48978d4b10000f30ede5d6090000,6173
119,1008400023,102e48978d4b10000f30ede5d6090000,6173
120,1008100010,102e48978d4b10000ea27c0177a00000,6106
121,1008100010,102e48978d4b10000ea27c0177a00000,6106
122,1008100010,102e48978d4b10000ea27c0177a00000,6106
123,1008100010,102e48978d4b10000ea27c0177a00000,6106
124,1008100010,102e48978d4b10000ea27c0177a00000,6106
125,1008100010,102e48978d4b10000ea27c0177a00000,6106
126,1008100010,102e48978d4b10000ea27c0177a00000,6106
127,1008100010,102e48978d4b10000ea27c0177a00000,6106
128,1008100010,102e48978d4b10000ea27c0177a00000,6106
129,1008100010,102e48978d4b10000ea27c0177a00000,6106
130,1008100013,102e48978d4b10000ebf0be848f20000,6120
131,1008100013,102e48978d4b10000ebf0be848f20000,6120
132,1008100013,102e48978d4b10000ebf0be848f20000,6120
133,1008100013,102e48978d4b10000ebf0be848f20000,6120
134,1008100013,102e48978d4b10000ebf0be848f20000,6120
135,1008100013,102e48978d4b10000ebf0be848f20000,6120
136,1008100013,102e48978d4b10000ebf0be848f20000,6120
137,1008100013,102e48978d4b10000ebf0be848f20000,6120
138,1008100013,102e48978d4b10000ebf0be848f20000,6120
139,1008100013,102e48978d4b10000ebf0be848f20000,6120
140,1008100016,102e48978d4b10000eced38b7cef0000,6128
141,1008100016,102e48978d4b10000eced38b7cef0000,6128
142,1008100016,102e48978d4b10000eced38b7cef0000,6128
143,1008100016,102e48978d4b10000eced38b7cef0000,6128
144,1008100016,102e48978d4b10000eced38b7cef0000,6128
145,1008100016,102e48978d4b10000eced38b7cef0000,6128
146,1008100016,102e48978d4b10000eced38b7cef0000,6128
147,1008100016,102e48978d4b10000eced38b7cef0000,6128
148,1008100016,102e48978d4b10000eced38b7cef0000,6128
149,1008100016,102e48978d4b10000eced38b7cef0000,6128
150,1008100018,102e48978d4b10000ee74b571bf40000,6138
151,1008100018,102e48978d4b10000ee74b571bf40000,6138
152,1008100018,102e48978d4b10000ee74b571bf40000,6138
153,1008100018,102e48978d4b10000ee74b571bf40000,6138
154,1008100018,102e48978d4b10000ee74b571bf40000,6138
155,1008100018,102e48978d4b10000ee74b571bf40000,6138
156,1008100018,102e48978d4b10000ee74b571bf40000,6138
157,1008100018,102e48978d4b10000ee74b571bf40000,6138
158,1008100018,102e48978d4b10000ee74b571bf40000,6138
159,1008100018,102e48978d4b10000ee74b571bf40000,6138
160,1008200001,102e48978d4b10000e5b1b51ece50000,6072
161,1008200001,102e48978d4b10000e5b1b51ece50000,6072
162,1008200001,102e48978d4b10000e5b1b51ece50000,6072
163,1008200001,102e48978d4b10000e5b1b51ece50000,6072
164,1008200001,102e48978d4b10000e5b1b51ece50000,6072
165,1008200001,102e48978d4b10000e5b1b51ece50000,6072
166,1008200001,102e48978d4b10000e5b1b51ece50000,6072
167,1008200001,102e48978d4b10000e5b1b51ece50000,6072
168,1008200001,102e48978d4b10000e5b1b51ece50000,6072
169,1008200001,102e48978d4b10000e5b1b51ece50000,6072
170,1008200009,102e48978d4b10000eae2df119f00000,6112
171,1008200009,102e48978d4b10000eae2df119f00000,6112
172,1008200009,102e48978d4b10000eae2df119f00000,6112
173,1008200009,102e48978d4b10000eae2df119f00000,6112
174,1008200009,102e48978d4b10000eae2df119f00000,6112
175,1008200009,102e48978d4b10000eae2df119f00000,6112
176,1008200009,102e48978d4b10000eae2df119f00000,6112
177,1008200009,102e48978d4b10000eae2df119f00000,6112
178,1008200009,102e48978d4b10000eae2df119f00000,6112
179,1008200009,102e48978d4b10000eae2df119f00000,6112
180,1008200056,102e48978d4b100010609f3ba1e30000,6318
181,1008200056,102e48978d4b100010609f3ba1e30000,6318
182,1008200056,102e48978d4b100010609f3ba1e30000,6318
183,1008200056,102e48978d4b100010609f3ba1e30000,6318
184,1008200056,102e48978d4b100010609f3ba1e30000,6318
185,1008200056,102e48978d4b100010609f3ba1e30000,6318
186,1008200056,102e48978d4b100010609f3ba1e30000,6318
187,1008200056,102e48978d4b100010609f3ba1e30000,6318
188,1008200056,102e48978d4b100010609f3ba1e30000,6318
189,1008200056,102e48978d4b100010609f3ba1e30000,6318
190,1008300008,102e48978d4b10000ea437071a8d0000,6107
191,1008300008,102e48978d4b10000ea437071a8d0000,6107
192,1008300008,102e48978d4b10000ea437071a8d0000,6107
193,1008300008,102e48978d4b10000ea437071a8d0000,6107
194,1008300008,102e48978d4b10000ea437071a8d0000,6107
195,1008300008,102e48978d4b10000ea437071a8d0000,6107
196,1008300008,102e48978d4b10000ea437071a8d0000,6107
197,1008300008,102e48978d4b10000ea437071a8d0000,6107
198,1008300008,102e48978d4b10000ea437071a8d0000,6107
199,1008300008,102e48978d4b10000ea437071a8d0000,6107
200,1008300010,102e48978d4b10000eb1fa85ec550000,6113
201,1008300010,102e48978d4b10000eb1fa85ec550000,6113
202,1008300010,102e48978d4b10000eb1fa85ec550000,6113
203,1008300010,102e48978d4b10000eb1fa85ec550000,6113
204,1008300010,102e48978d4b10000eb1fa85ec550000,6113
205,1008300010,102e48978d4b10000eb1fa85ec550000,6113
206,1008300010,102e48978d4b10000eb1fa85ec550000,6113
207,1008300010,102e48978d4b10000eb1fa85ec550000,6113
208,1008300010,102e48978d4b10000eb1fa85ec550000,6113
209,1008300010,102e48978d4b10000eb1fa85ec550000,6113
210,1008400013,102e48978d4b10000ecafff775a60000,6125
211,1008400013,102e48978d4b10000ecafff775a60000,6125
212,1008400013,102e48978d4b10000ecafff775a60000,6125
213,1008400013,102e48978d4b10000ecafff775a60000,6125
214,1008400013,102e48978d4b10000ecafff775a60000,6125
215,1008400013,102e48978d4b10000ecafff775a60000,6125
216,1008400013,102e48978d4b10000ecafff775a60000,6125
217,1008400013,102e48978d4b10000ecafff775a60000,6125
218,1008400013,102e48978d4b10000ecafff775a60000,6125
219,1008400013,102e48978d4b10000ecafff775a60000,6125
220,1008100007,102e48978d4b10000e8bc777b6170000,6096
221,1008100007,102e48978d4b10000e8bc777b6170000,6096
222,1008100007,102e48978d4b10000e8bc777b6170000,6096
223,1008100007,102e48978d4b10000e8bc777b6170000,6096
224,1008100007,102e48978d4b10000e8bc777b6170000,6096
225,1008100007,102e48978d4b10000e8bc777b6170000,6096
226,1008100007,102e48978d4b10000e8bc777b6170000,6096
227,1008100007,102e48978d4b10000e8bc777b6170000,6096
228,1008100007,102e48978d4b10000e8bc777b6170000,6096
229,1008100007,102e48978d4b10000e8bc777b6170000,6096
230,1008200017,102e48978d4b10000ef59622b5470000,6146
231,1008200017,102e48978d4b10000ef59622b5470000,6146
232,1008200017,102e48978d4b10000ef59622b5470000,6146
233,1008200017,102e48978d4b10000ef59622b5470000,6146
234,1008200017,102e48978d4b10000ef59622b5470000,6146
235,1008200017,102e48978d4b10000ef59622b5470000,6146
236,1008200017,102e48978d4b10000ef59622b5470000,6146
237,1008200017,102e48978d4b10000ef59622b5470000,6146
238,1008200017,102e48978d4b10000ef59622b5470000,6146
239,1008200017,102e48978d4b10000ef59622b5470000,6146
240,1008200018,102e48978d4b10000f00e2f547790000,6151
241,1008200018,102e48978d4b10000f00e2f547790000,6151
242,1008200018,102e48978d4b10000f00e2f547790000,6151
243,1008200018,102e48978d4b10000f00e2f547790000,6151
244,1008200018,102e48978d4b10000f00e2f547790000,6151
245,1008200018,102e48978d4b10000f00e2f547790000,6151
246,1008200018,102e48978d4b10000f00e2f547790000,6151
247,1008200018,102e48978d4b10000f00e2f547790000,6151
248,1008200018,102e48978d4b10000f00e2f547790000,6151
249,1008200018,102e48978d4b10000f00e2f547790000,6151
250,1008200021,102e48978d4b10000f208040eb160000,6165
251,1008200021,102e48978d4b10000f208040eb160000,6165
252,1008200021,102e48978d4b10000f208040eb160000,6165
253,1008200021,102e48978d4b10000f208040eb160000,6165
254,1008200021,102e48978d4b10000f208040eb160000,6165
255,1008200021,102e48978d4b10000f208040eb160000,6165
256,1008200021,102e48978d4b10000f208040eb160000,6165
257,1008200021,102e48978d4b10000f208040eb160000,6165
258,1008200021,102e48978d4b10000f208040eb160000,6165
259,1008200021,102e48978d4b10000f208040eb160000,6165
260,1008200022,102e48978d4b10000f2b10d7824c0000,6170
261,1008200022,102e48978d4b10000f2b10d7824c0000,6170
262,1008200022,102e48978d4b10000f2b10d7824c0000,6170
263,1008200022,102e48978d4b10000f2b10d7824c0000,6170
264,1008200022,102e48978d4b10000f2b10d7824c0000,6170
265,1008200022,102e48978d4b10000f2b10d7824c0000,6170
266,1008200022,102e48978d4b10000f2b10d7824c0000,6170
267,1008200022,102e48978d4b10000f2b10d7824c0000,6170
268,1008200022,102e48978d4b10000f2b10d7824c0000,6170
269,1008200022,102e48978d4b10000f2b10d7824c0000,6170
270,1008400019,102e48978d4b10000f089657e8040000,6154
271,1008400019,102e48978d4b10000f089657e8040000,6154
272,1008400019,102e48978d4b10000f089657e8040000,6154
273,1008400019,102e48978d4b10000f089657e8040000,6154
274,1008400019,102e48978d4b10000f089657e8040000,6154
275,1008400019,102e48978d4b10000f089657e8040000,6154
276,1008400019,102e48978d4b10000f089657e8040000,6154
277,1008400019,102e48978d4b10000f089657e8040000,6154
278,1008400019,102e48978d4b10000f089657e8040000,6154
279,1008400019,102e48978d4b10000f089657e8040000,6154
280,1008400030,102e48978d4b10000f77df7662550000,6207
281,1008400030,102e48978d4b10000f77df7662550000,6207
282,1008400030,102e48978d4b10000f77df7662550000,6207
283,1008400030,102e48978d4b10000f77df7662550000,6207
284,1008400030,102e48978d4b10000f77df7662550000,6207
285,1008400030,102e48978d4b10000f77df7662550000,6207
286,1008400030,102e48978d4b10000f77df7662550000,6207
287,1008400030,102e48978d4b10000f77df7662550000,6207
288,1008400030,102e48978d4b10000f77df7662550000,6207
289,1008400030,102e48978d4b10000f77df7662550000,6207
290,1008500012,102e48978d4b10000ec91552bbc60000,6124
291,1008500012,102e48978d4b10000ec91552bbc60000,6124
292,1008500012,102e48978d4b10000ec91552bbc60000,6124
293,1008500012,102e48978d4b10000ec91552bbc60000,6124
294,1008500012,102e48978d4b10000ec91552bbc60000,6124
295,1008500012,102e48978d4b10000ec91552bbc60000,6124
296,1008500012,102e48978d4b10000ec91552bbc60000,6124
297,1008500012,102e48978d4b10000ec91552bbc60000,6124
298,1008500012,102e48978d4b10000ec91552bbc60000,6124
299,1008500012,102e48978d4b10000ec91552bbc60000,6124
300,1008500018,102e48978d4b10000f06e3c989540000,6153
301,1008500018,102e48978d4b10000f06e3c989540000,6153
302,1008500018,102e48978d4b10000f06e3c989540000,6153
303,1008500018,102e48978d4b10000f06e3c989540000,6153
304,1008500018,102e48978d4b10000f06e3c989540000,6153
305,1008500018,102e48978d4b10000f06e3c989540000,6153
306,1008500018,102e48978d4b10000f06e3c989540000,6153
307,1008500018,102e48978d4b10000f06e3c989540000,6153
308,1008500018,102e48978d4b10000f06e3c989540000,6153
309,1008500018,102e48978d4b10000f06e3c989540000,6153
310,1008500027,102e48978d4b10000f5b934882680000,6193
311,1008500027,102e48978d4b10000f5b934882680000,6193
312,1008500027,102e48978d4b10000f5b934882680000,6193
313,1008500027,102e48978d4b10000f5b934882680000,6193
314,1008500027,102e48978d4b10000f5b934882680000,6193
315,1008500027,102e48978d4b10000f5b934882680000,6193
316,1008500027,102e48978d4b10000f5b934882680000,6193
317,1008500027,102e48978d4b10000f5b934882680000,6193
318,1008500027,102e48978d4b10000f5b934882680000,6193
319,1008500027,102e48978d4b10000f5b934882680000,6193
320,1008500030,102e48978d4b10000f7df5254ad30000,6211
321,1008500030,102e48978d4b10000f7df5254ad30000,6211
322,1008500030,102e48978d4b10000f7df5254ad30000,6211
323,1008500030,102e48978d4b10000f7df5254ad30000,6211
324,1008500030,102e48978d4b10000f7df5254ad30000,6211
325,1008500030,102e48978d4b10000f7df5254ad30000,6211
326,1008500030,102e48978d4b10000f7df5254ad30000,6211
327,1008500030,102e48978d4b10000f7df5254ad30000,6211
328,1008500030,102e48978d4b10000f7df5254ad30000,6211
329,1008500030,102e48978d4b10000f7df5254ad30000,6211
330,1008100052,102e48978d4b100010238aa532b30000,6289
331,1008100054,102e48978d4b10001036e24cefe10000,6299
332,1008100058,102e48978d4b1000105f047b147a0000,6317
333,1008100061,102e48978d4b1000107c0761b25f0000,6332
334,1008100062,102e48978d4b10001086b62edb7e0000,6337
335,1008100063,102e48978d4b10001092e6d48fc80000,6342
336,1008100064,102e48978d4b1000109ce7ecfbd60000,6347
337,1008100065,102e48978d4b100010a750219ad00000,6352
338,1008200006,102e48978d4b10000e90588438b70000,6097
339,1008200008,102e48978d4b10000ea455f4fce00000,6108
340,1008200053,102e48978d4b10001041745c47220000,6304
341,1008200054,102e48978d4b1000104c26a8142a0000,6309
342,1008200055,102e48978d4b100010558902384b0000,6313
343,1008300006,102e48978d4b10000e90d5abbdd40000,6098
344,1008400005,102e48978d4b10000e85fa474bfc0000,6094
345,1008400006,102e48978d4b10000e912db9cceb0000,6099
346,1008500006,102e48978d4b10000e92c2602b070000,6100
347,1008300012,102e48978d4b10000ec50c68df590000,6123
348,1008300013,102e48978d4b10000ece31d27a260000,6127
349,1008300023,102e48978d4b10000f2cc48a49ac0000,6171
350,1008400010,102e48978d4b10000eac8a112e4d0000,6111
351,1008400012,102e48978d4b10000ec099076b8a0000,6121
352,1008400015,102e48978d4b10000ee012539af00000,6135
353,1008400016,102e48978d4b10000ee9917fded00000,6141
354,1008400058,102e48978d4b100010763517bcb80000,6330
355,1008500013,102e48978d4b10000ed23212d2310000,6129
356,1008500015,102e48978d4b10000ee7ba6305ab0000,6139
357,1008500022,102e48978d4b10000f22bd1aa9120000,6167
358,1008500023,102e48978d4b10000f2dae1d485b0000,6172
359,1008100017,102e48978d4b10000edbec5d2f480000,6133
360,1008100019,102e48978d4b10000ef1f65b1c910000,6144
361,1008100026,102e48978d4b10000f327bd14cfc0000,6174
362,1008100055,102e48978d4b100010405676e2020000,6303
363,1008100056,102e48978d4b1000104a703e2b510000,6307
364,1008200005,102e48978d4b10000e85b7e466e50000,6093
365,1008200007,102e48978d4b10000e9aa5cb82680000,6103
366,1008200010,102e48978d4b10000eb7b39b8d3e0000,6117
367,1008200011,102e48978d4b10000ec14e698c630000,6122
368,1008200019,102e48978d4b10000f0ae854cfa60000,6156
369,1008200030,102e48978d4b10000f725eeadef50000,6205
370,1008300002,102e48978d4b10000e672d7c9fb50000,6081
371,1008300021,102e48978d4b10000f18f1a51b290000,6162
372,1008100001,102e48978d4b10000e5b1b51ece90000,6076
373,1008100002,102e48978d4b10000e66b76286340000,6078
374,1008100003,102e48978d4b10000e70df623d760000,6084
375,1008100029,102e48978d4b10000f48215c6f760000,6185
376,1008200002,102e48978d4b10000e66d47bae6b0000,6080
377,1008200012,102e48978d4b10000ecb61ef5e200000,6126
378,1008200020,102e48978d4b10000f14a7e3abfa0000,6161
379,1008200027,102e48978d4b10000f5c38f885b20000,6194
380,1008200057,102e48978d4b1000106a9e81855b0000,6323
381,1008200058,102e48978d4b100010749f0314c70000,6329
382,1008300058,102e48978d4b10001073e7c718ce0000,6328
383,1008400002,102e48978d4b10000e66c9a5e17f0000,6079
384,1008500003,102e48978d4b10000e70dc48dc350000,6082
385,1008500008,102e48978d4b10000ea8af6ab9ac0000,6109
386,1008500016,102e48978d4b10000ef182e93d020000,6143
387,1008500017,102e48978d4b10000efc0fb764d70000,6148
388,1008500055,102e48978d4b1000106ef7e046550000,6326
389,1008500056,102e48978d4b10001078301041a90000,6331
390,1008200059,102e48978d4b1000107efdf0e1580000,6333
391,1008200060,102e48978d4b10001089074ceded0000,6338
392,1008200063,102e48978d4b100010a75b2f905c0000,6353
393,1008200065,102e48978d4b100010b55e76e45f0000,6358
394,1008300001,102e48978d4b10000e5b1b51ece60000,6074
395,1008300044,102e48978d4b10000fe7954ac6910000,6259
396,1008300048,102e48978d4b1000100fcf5a86620000,6278
397,1008300053,102e48978d4b10001040554354130000,6302
398,1008300055,102e48978d4b100010572376b7a30000,6314
399,1008300056,102e48978d4b1000106134a2572e0000,6319
400,1008300059,102e48978d4b1000107f097582310000,6334
401,1008300063,102e48978d4b100010a9080521da0000,6354
402,1008300065,102e48978d4b100010b64a6120650000,6359
403,1008400014,102e48978d4b10000ed420e73fca0000,6130
404,1008400026,102e48978d4b10000f4f67f69a420000,6188
405,1008400027,102e48978d4b10000f58ab924f270000,6192
406,1008400048,102e48978d4b10001012dc1458f30000,6280
407,1008400053,102e48978d4b10001044575027e80000,6305
408,1008400054,102e48978d4b1000104eabde63f80000,6310
409,1008400055,102e48978d4b10001058910b589d0000,6315
410,1008400056,102e48978d4b1000106349d03fb90000,6320
411,1008400059,102e48978d4b100010816fa309f20000,6335
412,1008400060,102e48978d4b1000108c34fd28340000,6340
413,1008400063,102e48978d4b100010aa31df99d70000,6355
414,1008400065,102e48978d4b100010be08aed5ea0000,6361
415,1008500057,102e48978d4b10001082030491b20000,6336
416,1008100005,102e48978d4b10000e7d57a5f7190000,6091
417,1008300005,102e48978d4b10000e85a9d9919d0000,6092
418,1008300015,102e48978d4b10000ee540fd2e800000,6137
419,1008300020,102e48978d4b10000f0f323c98bc0000,6157
420,1008300022,102e48978d4b10000f22bb4be95c0000,6166
421,1008300030,102e48978d4b10000f735ab9ba6d0000,6206
422,1008400001,102e48978d4b10000e5b1b51ece80000,6075
423,1008400004,102e48978d4b10000e7b4c7ae4370000,6089
424,1008500001,102e48978d4b10000e5b1b51ece70000,6073
425,1008500002,102e48978d4b10000e66b76286330000,6077
426,1008500005,102e48978d4b10000e87f7887c210000,6095
427,1008500007,102e48978d4b10000e9e631529c10000,6105
428,1008500053,102e48978d4b1000105a80812a8d0000,6316
429,1008500054,102e48978d4b10001064e03d975d0000,6321
430,1008500059,102e48978d4b1000108ffe259c900000,6341
431,1008500063,102e48978d4b100010ba028042e70000,6360
432,1008500065,102e48978d4b100010cd4c9cb5960000,6363
433,1008100011,102e48978d4b10000eac271cfcc20000,6110
434,1008100012,102e48978d4b10000eb5aea9c2100000,6115
435,1008100053,102e48978d4b1000102d85005ca60000,6294
436,1008200014,102e48978d4b10000ee03f4b91880000,6136
437,1008300004,102e48978d4b10000e7b00a11ecc0000,6088
438,1008300014,102e48978d4b10000ed8cbe18c0a0000,6132
439,1008300018,102e48978d4b10000efab928b4ca0000,6147
440,1008300038,102e48978d4b10000fac1354bffa0000,6231
441,1008300054,102e48978d4b1000104b55aa3ffc0000,6308
442,1008300057,102e48978d4b1000106aab19c4050000,6324
443,1008400003,102e48978d4b10000e70ef00671c0000,6085
444,1008400007,102e48978d4b10000e9cc1a8182c0000,6104
445,1008400022,102e48978d4b10000f26e354c4280000,6168
446,1008400064,102e48978d4b100010b3884789020000,6357
447,1008500004,102e48978d4b10000e7ce98a60f10000,6090
448,1008500009,102e48978d4b10000eb2b0cc46640000,6114
449,1008500010,102e48978d4b10000ebbd95064c30000,6119
450,1008500014,102e48978d4b10000ede81d4abc80000,6134
451,1008500019,102e48978d4b10000f1148c98aba0000,6158
452,1008500062,102e48978d4b100010b045eb19560000,6356
453,1008500064,102e48978d4b100010c3ed253ff00000,6362
